time,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
1647624100.4396417,0.6243302226066589,0.13351768255233765,-1.5879005193710327,-0.04153883457183838,-7.188234329223633,-1.0246992111206055,0.0,-0.0,0.0,-0.21935926377773285
1647624100.6124656,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.289477348327637,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.642065,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.287943363189697,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.6580968,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.289477348327637,-1.026233196258545,0.0,-0.0,0.0,-0.2208932489156723
1647624100.674448,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.287943363189697,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.6921296,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.289477348327637,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.7070928,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.287943363189697,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.7246926,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.287943363189697,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.7440836,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.287943363189697,-1.0246992111206055,0.0,-0.0,0.0,-0.2208932489156723
1647624100.7614555,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.287943363189697,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.7772388,0.8805050253868103,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.287943363189697,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.7929583,0.8789710402488708,0.028187068179249763,-0.014311700128018856,0.1676388680934906,-7.286409378051758,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.9660501,0.872835099697113,0.028187068179249763,-0.014311700128018856,0.16912239789962769,-7.2787394523620605,-1.026233196258545,0.0,-0.0,0.0,-0.2208932489156723
1647624100.9739802,0.8651652336120605,0.028187068179249763,-0.01326450239866972,0.17357298731803894,-7.2649335861206055,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624100.99211,0.849825382232666,0.028187068179249763,-0.009773843921720982,0.17950710654258728,-7.249593734741211,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624101.0081453,0.6887574195861816,-0.01335176918655634,-0.0411897711455822,0.2462659627199173,-7.315554618835449,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624101.0237813,0.676485538482666,-0.01335176918655634,-0.045727625489234924,0.26258477568626404,-7.333962440490723,-1.026233196258545,0.0,-0.0,0.0,-0.2208932489156723
1647624101.05436,0.6718836426734924,-0.01335176918655634,-0.048171088099479675,0.28187066316604614,-7.346234321594238,-1.026233196258545,0.0,-0.0,0.0,-0.2208932489156723
1647624101.070144,0.6734176278114319,-0.01335176918655634,-0.04956734925508499,0.30857419967651367,-7.3539042472839355,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
1647624101.0864782,0.6902914047241211,-0.01335176918655634,-0.0460766926407814,0.3768165707588196,-7.352370262145996,-1.026233196258545,0.0,-0.0,0.0,-0.21935926377773285
