Time  1646426937682463368, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426937689380118, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937696538204, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937703273720, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937710979433, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937719110089, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937724556216, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937742241914, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937764138472, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937785173910, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937810302954, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937835137903, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937928262032, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426937962050354, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938001317824, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938035256599, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938045936650, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938054015167, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426938064068592, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
