q1,q2,q3,q4,q5
-1.434573379,-3.164602545,2.834796657,-1.294685239,2.229745386
-1.600728723,-3.140058851,2.8393986,-1.307600676,2.287603051
-1.691224045,-3.146194775,2.847068504,-1.339365668,2.425571328
-1.611113433,-3.153864679,2.836330638,-1.35856429,2.51606665
-1.352979236,-3.221359838,2.73355392,-1.424537735,2.470077224
-0.962810882,-3.282719073,2.692136436,-1.430122789,2.495297232
-0.621599013,2.971320955,2.678330608,-1.345299787,2.468593694
-0.286321264,2.934505414,2.695204398,-1.335176878,2.527934889
-0.031154127,2.905359778,2.736621881,-1.295383371,2.634749039
0.169122405,2.908427739,2.865476275,-1.15331357,2.62436433
0.382750705,2.925301529,3.06796175,-1.115963524,2.674804345
0.600829595,2.937573376,-3.066427769,-1.135162145,2.780134966
0.752149641,2.939107357,-3.051087961,-1.128529894,2.796453794
0.583027237,2.923767548,-3.158466622,-1.084198531,2.708925532
0.301156562,2.888485988,2.98052484,-1.060811119,2.686672584
-0.023736478,2.870078217,2.837864619,-1.033234917,2.600627852
-0.299673033,2.896155892,2.770369461,-1.066745239,2.544253717
-0.565224878,2.949845223,2.756563633,-1.11037847,2.536836068
-0.847095552,-3.25970936,2.75196169,-1.058367658,2.447824276
-1.125999167,-3.158466622,2.742757805,-0.963770813,2.345460715
-1.393034542,-3.043418056,2.707476245,-0.897099236,2.277218342
-1.606662843,-2.963651051,2.736621881,-0.773529924,2.554638426
-1.731279352,-2.960583089,2.732019939,-0.584685299,2.664419636
-1.53248635,-3.025010286,2.69980634,-0.725358837,2.489363112
-1.158636824,-3.143126813,2.742757805,-1.022413876,2.550187837
-0.747699052,-3.25970936,2.799515097,-1.224523003,2.590243143
-0.430223661,2.939107357,2.834796657,-1.275137552,2.640683158
-0.154287106,2.905359778,2.908427739,-1.259778654,2.62584786
0.1142318,2.879282103,2.988194745,-1.270948761,2.704474942
0.351596578,2.854738409,-3.147728756,-1.262571181,2.784585555
0.600829595,2.85780637,-2.985126783,-1.290496449,2.891399705
0.608247244,2.859340351,-3.048019999,-1.304459083,2.790519675
0.267035376,2.842466562,3.026544267,-1.290845515,2.769750256
-0.169122405,2.840932581,2.80411704,-1.131671487,2.615463151
-0.526653102,2.880816084,2.679864589,-0.985761962,2.591726673
-0.820392015,2.946777261,2.670660704,-0.868824902,2.363263074
-1.051822674,-3.265845283,2.71668013,-0.830776724,2.386999551
-1.293638042,-3.192214201,2.71668013,-0.742463064,2.613979621
-1.566607537,-3.149262737,2.745825767,-0.547684319,2.697057293
-1.741664061,-3.144660794,2.870078217,-0.35499997,2.800904384
-1.603695783,-3.198350125,2.840932581,-0.520457183,2.642166688
-1.234296847,-3.285787035,2.819456849,-0.894655775,2.523484299
-0.842644963,2.932971433,2.871612198,-1.190663616,2.550187837
-0.498466034,2.893087931,2.929903472,-1.335875009,2.61694668
-0.173572994,2.865476275,3.018874362,-1.408829772,2.630298449
0.155770636,2.860874332,-3.124719043,-1.433962513,2.659969047
0.502916624,2.899223854,-2.971320955,-1.429075592,2.738596129
0.76105082,-3.29499092,-2.893087931,-1.425933999,2.652551397
0.556323699,2.966719013,-2.972854936,-1.433264382,2.608045501
0.163188285,2.900757835,-3.1201171,-1.370432529,2.562056075
-0.178023584,2.876214141,-3.189146239,-1.236042176,2.434472507
-0.443575429,2.859340351,-3.178408373,-1.132369619,2.388483081
-0.65868726,2.840932581,-3.110913215,-1.046499419,2.349911305
-0.855996732,2.811786944,-2.985126783,-0.942477796,2.468593694
-1.028086196,2.756563633,-2.911495701,-0.815766892,2.606561971
-1.255066265,2.71668013,-2.709010226,-0.597949802,2.876564407
-1.355946296,2.718214111,-2.403748031,-0.547335253,3.182171559
-1.222428608,2.689068474,-2.650718952,-0.618544687,2.909202064
-0.964294412,2.687534493,-2.847068504,-0.814021563,2.649584337
-0.629016662,2.753495671,-2.814854906,-1.093623309,2.649584337
-0.33082716,2.830194715,-2.807185002,-1.263269313,2.587276083
-0.047472956,2.885418026,-2.833262676,-1.359611487,2.573924314
0.198793002,2.934505414,-2.844000543,-1.415811089,2.572440785
0.44060837,-3.27811713,-2.785709269,-1.46537844,2.565023135
0.667588439,-3.2244278,-2.755029652,-1.551946771,2.597660792
0.636434312,-3.219825857,-2.738155862,-1.626646863,2.667386696
0.353080108,-3.276583149,-2.758097614,-1.570796327,2.705958472
0.022252948,2.903825797,-2.853204428,-1.348092314,2.633265509
-0.277420085,2.824058791,-2.87468016,-1.108633141,2.597660792
-0.43467425,2.758097614,-2.801049078,-0.986809159,2.605078442
-0.569675468,2.695204398,-2.71668013,-0.89675017,2.713376122
-0.729896693,2.632311182,-2.604699526,-0.766548607,2.84244322
-0.971712061,2.600097583,-2.423689783,-0.599346065,3.107995065
-1.09039445,2.609301469,-2.236544116,-0.589223155,3.291952769
-0.930173225,2.587825736,-2.465107266,-0.659385391,3.107995065
-0.694291976,2.604699526,-2.572485928,-0.719773784,2.823157332
-0.465828377,2.621573316,-2.429825706,-0.737227076,2.784585555
-0.247749487,2.618505354,-2.188990709,-0.722915376,2.794970264
-0.045989426,2.615437392,-1.919010075,-0.740717735,2.872113817
0.121649449,2.620039335,-1.661301288,-0.784350966,2.961125609
0.167638875,2.618505354,-1.69965081,-0.808785575,2.934422071
0.069725904,2.601631564,-2.030990679,-0.86812677,2.830574981
-0.10384709,2.589359717,-2.443631534,-0.955044167,2.811289093
-0.399069533,2.632311182,-2.975922898,-1.005658715,2.763816137
-0.611214304,2.730485958,2.897689873,-1.038819971,2.701507883
-0.716544924,2.8393986,2.578621851,-1.094321441,2.686672584
-0.76105082,2.932971433,2.256485867,-1.146332253,2.667386696
-0.76550141,-3.275049168,1.988039214,-1.197644933,2.565023135
-0.738797872,-3.250505474,1.94508775,-1.186823891,2.346944245
-0.709127275,-3.29499092,2.210466441,-1.09606677,2.473044284
-0.645335491,2.913029682,2.586291756,-1.012290966,2.594693732
-0.526653102,2.847068504,2.99739863,-0.973195591,2.685189054
-0.161704755,-3.268913245,3.000466592,-0.445058959,0.943524994
-0.161704755,-3.268913245,3.003534554,-0.445058959,0.943524994
-0.158737695,-3.268913245,3.008136496,-0.445058959,0.947975583
-0.152803576,-3.270447226,3.029612228,-0.424464074,0.971712061
-0.139451807,-3.273515188,3.035748152,-0.405614518,0.973195591
-0.124616509,-3.276583149,3.031146209,-0.418180889,0.977646181
-0.137968277,-3.282719073,3.018874362,-0.426907535,0.98803089
-0.256650667,2.983592802,2.957515127,-0.424464074,0.989514419
-0.4420919,2.96211707,2.845534523,-0.42062435,0.989514419
-0.669071969,2.955981146,2.718214111,-0.421671547,0.976162651
-0.909403807,2.968252993,2.615437392,-0.438426708,0.974679121
-1.169021533,-3.275049168,2.526466501,-0.437379511,1.011767367
-1.41825455,-3.218291876,2.40221405,-0.429700062,1.050339144
-1.602212253,-3.161534584,2.268757714,-0.434586984,1.038470905
-1.731279352,-3.121651081,2.136835359,-0.482409005,0.970228531
-1.769851128,-3.112447196,2.027922717,-0.573515192,0.937590874
-1.729795822,-3.127787004,1.975767367,-0.676489618,0.910887337
-1.578475776,-3.169204488,1.949689692,-0.780511241,0.830776724
-1.336660408,-3.227495761,1.961961539,-0.871966494,0.723962574
-1.053306204,-3.275049168,2.030990679,-0.97075213,0.683907267
-0.756600231,2.968252993,2.15677711,-1.019272283,0.738797872
-0.455443668,2.929903472,2.351592682,-1.044405024,0.826326134
-0.164671815,2.90996172,2.570951947,-1.103048087,0.962810882
0.080110613,2.908427739,2.753495671,-1.162040216,1.047372084
0.21956242,2.905359778,2.845534523,-1.19869213,1.09039445
0.240331838,2.885418026,2.827126753,-1.199390262,1.142317995
0.081594143,2.860874332,2.687534493,-1.129577092,1.128966227
-0.229947129,2.853204428,2.425223764,-1.038470905,1.028086196
-0.596379005,2.897689873,2.101553799,-0.967959603,0.956876762
-0.881216739,2.977456879,1.839243069,-0.96062922,0.851546142
-1.09187798,-3.229029742,1.658233326,-1.002866188,0.799622597
-1.234296847,-3.17227245,1.540116799,-1.075122819,0.749182581
-1.292154512,-3.141592832,1.509437181,-1.163785545,0.710610805
-1.329242758,-3.123185062,1.515573105,-1.240230966,0.642368431
-1.379682774,-3.107845253,1.538582818,-1.253495469,0.689841387
-1.437540438,-3.106311272,1.598408072,-1.170766862,0.796655537
-1.496881633,-3.118583119,1.670505173,-1.034980246,0.815941425
-1.544354589,-3.13699089,1.765611987,-0.879645943,0.836710843
-1.574025186,-3.169204488,1.869922687,-0.75118971,0.87231556
-1.579959305,-3.204486048,1.958893578,-0.685914396,0.945008523
-1.576992246,-3.235165666,2.000311061,-0.699178898,1.017701487
-1.53396988,-3.262777321,1.997243099,-0.790983217,1.025119136
-1.459793386,-3.29499092,1.961961539,-0.96062922,1.025119136
-1.382649833,2.968252993,1.914408132,-1.129577092,1.023635606
-1.318858049,2.966719013,1.849980935,-1.234994979,0.98803089
-1.256549795,2.968252993,1.802427528,-1.295034305,0.912370866
-1.20462625,2.965185032,1.784019758,-1.307600676,0.802589657
-1.155669764,2.949845223,1.78708772,-1.316327322,0.737314343
-1.077042681,2.932971433,1.797825586,-1.340412866,0.726929633
-0.971712061,2.925301529,1.816233356,-1.365196541,0.716544924
-0.903469687,2.928369491,1.813165394,-1.384744229,0.645335491
-0.87528262,2.92683551,1.823903261,-1.41825455,0.600829595
-0.893084978,2.913029682,1.865320744,-1.377413846,0.602313125
-0.955393233,2.89155395,1.934349884,-1.237787506,0.65275314
-1.045888554,2.868544237,1.960427558,-1.069537766,0.667588439
-1.166054473,2.848602485,1.954291635,-0.895702972,0.667588439
-1.268418034,2.828660734,1.940485807,-0.73687801,0.688357857
-1.339627467,2.794913155,1.977301348,-0.599346065,0.808523776
-1.370781595,2.770369461,2.070874181,-0.462512252,0.888634389
-1.363363945,2.748893728,2.185922747,-0.440521103,1.023635606
-1.299572161,2.730485958,2.19052469,-0.531976356,1.0978121
-1.213527429,2.728951977,2.129165455,-0.684169067,0.995448539
-1.120065047,2.739689843,2.069340201,-0.855211333,0.848579082
-1.034020315,2.761165575,2.017184851,-1.014385361,0.787754358
-0.965777942,2.811786944,1.96349552,-1.120152314,0.76698494
-0.939074404,2.873146179,1.879126572,-1.196248669,0.700226096
-0.939074404,2.920699586,1.811631414,-1.258731457,0.617148424
-0.918304986,2.968252993,1.820835299,-1.320865178,0.591928416
-0.904953217,-3.244369551,1.831573165,-1.365196541,0.597862535
-0.904953217,-3.170738469,1.803961509,-1.376715714,0.565224878
-0.930173225,-3.113981177,1.796291605,-1.398008731,0.54593899
-0.970228531,-3.081767578,1.810097433,-1.426283065,0.5414884
-0.990997949,-3.078699616,1.839243069,-1.465029374,0.540004871
-0.992481479,-3.1201171,1.885262496,-1.503775684,0.538521341
-0.936107344,-3.213689933,1.969631444,-1.510757001,0.559290759
-0.855996732,2.977456879,2.087747971,-1.526115898,0.602313125
-0.718028454,2.923767548,2.207398479,-1.567305668,0.669071969
-0.565224878,2.89155395,2.339320835,-1.595230936,0.716544924
-0.428740131,2.877748122,2.446699496,-1.599419727,0.775886119
-0.397586004,2.876214141,2.478913094,-1.562767812,0.836710843
-0.462861318,2.882350064,2.423689783,-1.507615408,0.919788516
-0.588961356,2.906893758,2.262621791,-1.46537844,0.887150859
-0.743248462,2.965185032,2.070874181,-1.40568818,0.743248462
-0.896052038,-3.232097704,1.859184821,-1.351932039,0.591928416
-1.017701487,-3.124719043,1.744136255,-1.284562329,0.574126057
-1.09187798,-3.015806401,1.685844982,-1.230806189,0.574126057
-1.123032107,-2.946777261,1.655165364,-1.182984167,0.571158998
-1.127482697,-2.951379204,1.635223613,-1.170417796,0.551873109
-1.063690913,-3.031146209,1.645961479,-1.18019164,0.525169572
-0.955393233,-3.152330698,1.721126542,-1.185776694,0.55038958
-0.823359075,-3.275049168,1.85765084,-1.192758011,0.602313125
-0.65423667,2.908427739,2.049398449,-1.210560369,0.682423738
-0.464344847,2.845534523,2.297903351,-1.25000481,0.808523776
-0.280387144,2.819456849,2.52339854,-1.300619359,0.882700269
-0.145385927,2.810252963,2.692136436,-1.326450232,0.904953217
-0.126100038,2.782641308,2.774971403,-1.281420737,0.910887337
-0.228463599,2.747359747,2.782641308,-1.117359787,0.927206165
-0.375333056,2.722816053,2.753495671,-0.86812677,0.927206165
-0.495498975,2.71668013,2.736621881,-0.607025514,0.927206165
-0.55038958,2.722816053,2.745825767,-0.416784625,0.939074404
-0.565224878,2.727417996,2.80411704,-0.31625366,1.032536785
-0.578576647,2.725884015,2.847068504,-0.301243829,1.124515637
-0.624566073,2.724350034,2.801049078,-0.366519143,1.109680338
-0.679456678,2.722816053,2.748893728,-0.525693171,1.065174442
-0.756600231,2.724350034,2.670660704,-0.699178898,1.023635606
-0.833743784,2.73355392,2.583223794,-0.871268363,0.936107344
-0.909403807,2.745825767,2.504990769,-1.047895683,0.891601448
-0.977646181,2.765767518,2.432893668,-1.226966464,0.882700269
-1.019185017,2.790311212,2.354660643,-1.381602636,0.866381441
-1.034020315,2.817922868,2.26108781,-1.500634091,0.824842604
-1.035503845,2.845534523,2.169048957,-1.560324351,0.753633171
-1.035503845,2.862408313,2.061670296,-1.532399083,0.747699052
-1.034020315,2.868544237,1.937417845,-1.394518072,0.735830813
-1.010283838,2.867010256,1.764078006,-1.229409925,0.65720373
-0.965777942,2.87468016,1.618349823,-1.103746219,0.559290759
-0.901986157,2.885418026,1.487961449,-0.988554488,0.54742252
-0.812974366,2.894621911,1.429670176,-0.866032375,0.54445546
-0.712094335,2.89155395,1.45421387,-0.744557459,0.568191938
-0.618631953,2.880816084,1.521709028,-0.602836724,0.621599013
-0.526653102,2.863942294,1.632155651,-0.44331363,0.744731992
-0.445058959,2.845534523,1.784019758,-0.304385422,0.844128493
-0.381267175,2.820990829,1.968097463,-0.18675023,0.946492053
-0.341211869,2.791845193,2.199728575,-0.094945911,1.016217957
-0.33082716,2.756563633,2.466641247,-0.002094395,1.069625032
-0.296705973,2.709010226,2.865476275,0.012217305,1.120065047
-0.315991861,2.678330608,3.061825827,0.012217305,1.08891092
-0.402036593,2.658388857,-3.153864679,0.002443461,1.066657972
-0.492531915,2.649184971,-3.083301559,-0.050265482,1.066657972
-0.621599013,2.653786914,-3.109379234,-0.106465084,1.074075622
-0.792204947,2.661456818,-3.127787004,-0.14381513,1.078526211
-0.999899128,2.667592742,-3.19068022,-0.148003921,1.103746219
-1.189790951,2.678330608,3.002000573,-0.17243853,1.105229749
-1.350012176,2.696738379,2.948311242,-0.187448362,1.143801525
-1.476112215,2.727417996,2.903825797,-0.191986218,1.212043899
-1.548805178,2.774971403,2.845534523,-0.222354947,1.255066265
-1.593311074,2.834796657,2.793379174,-0.237015712,1.344078057
-1.622981671,2.908427739,2.727417996,-0.240855437,1.367814535
-1.628915791,-3.29499092,2.647650991,-0.260054059,1.366331005
-1.63336638,-3.201418086,2.540272329,-0.261799388,1.363363945
-1.627432261,-3.10170933,2.462039305,-0.280648944,1.350012176
-1.572541656,-3.011204458,2.414485897,-0.327423768,1.344078057
-1.516167521,-2.923767548,2.334718892,-0.364424748,1.287703922
-1.480562804,-2.860874332,2.153709149,-0.38781216,1.171988593
-1.446441618,-2.847068504,2.066272239,-0.419577152,1.084460331
-1.439023968,-2.859340351,2.081612048,-0.409105177,1.084460331
-1.439023968,-2.893087931,2.139903321,-0.375594855,1.099295629
-1.441991028,-2.949845223,2.187456728,-0.329867229,1.137867406
-1.477595745,-3.021942324,2.274893638,-0.2565634,1.1972086
-1.495398103,-3.113981177,2.41908784,-0.212930169,1.20017566
-1.495398103,-3.233631685,2.5586801,-0.211533905,1.234296847
-1.480562804,2.92683551,2.676796627,-0.181863308,1.304022751
-1.428639259,2.816388887,2.76883548,-0.150796447,1.31292393
-1.30550628,2.719748092,2.911495701,-0.18256144,1.3114404
-1.140834466,2.635379144,3.054155922,-0.222704013,1.3114404
-0.943524994,2.575553889,-3.074097674,-0.277507351,1.263967444
-0.667588439,2.552544176,-2.867010256,-0.396887872,1.234296847
-0.412421302,2.574019909,-2.647650991,-0.511730537,1.284736862
-0.244782428,2.604699526,-2.52339854,-0.549778714,1.289187452
-0.164671815,2.632311182,-2.465107266,-0.559901624,1.284736862
-0.158737695,2.638447105,-2.472777171,-0.540353936,1.268418034
-0.238848308,2.618505354,-2.566350004,-0.4988151,1.268418034
-0.43319072,2.61083545,-2.725884015,-0.455880001,1.286220392
-0.670555499,2.643049048,-2.99739863,-0.425511272,1.280286273
-0.867864971,2.710544206,3.034214171,-0.419577152,1.255066265
-1.020668547,2.799515097,2.788777231,-0.415388362,1.220945078
-1.106713279,2.917631625,2.601631564,-0.404218255,1.183856832
-1.137867406,-3.235165666,2.431359687,-0.393048148,1.143801525
-1.136383876,-3.107845253,2.26108781,-0.39618974,1.038470905
-1.072592092,-3.005068534,2.141437302,-0.42062435,0.893084978
-0.973195591,-2.936039395,2.098485837,-0.461465054,0.845612023
-0.934623814,-2.916097644,2.037126602,-0.476823952,0.808523776
-0.933140285,-2.937573376,2.063204277,-0.469144503,0.76253435
-0.942041464,-2.99739863,2.15677711,-0.436681379,0.775886119
-0.956876762,-3.095573406,2.323981026,-0.393746279,0.818908485
-0.956876762,-3.2244278,2.597029622,-0.366868209,0.933140285
-0.915337926,2.934505414,2.929903472,-0.366170077,1.177922712
-0.847095552,2.820990829,-3.143126813,-0.366519143,1.240230966
-0.731380223,2.730485958,-2.963651051,-0.395840674,1.238747437
-0.574126057,2.678330608,-2.770369461,-0.444360828,1.266934504
-0.384234235,2.661456818,-2.578621851,-0.495324442,1.278802743
-0.180990643,2.682932551,-2.380738318,-0.557458163,1.277319213
0.014835299,2.73355392,-2.195126632,-0.617846555,1.269901564
0.176540054,2.794913155,-2.064738258,-0.669857367,1.252099205
0.268518905,2.836330638,-2.01565087,-0.677885881,1.20462625
0.292255383,2.854738409,-2.004913004,-0.677536816,1.188307421
0.283354204,2.847068504,-2.023320774,-0.673348025,1.188307421
0.188408293,2.814854906,-2.098485837,-0.661828852,1.215010959
0.028187067,2.770369461,-2.258019848,-0.638092375,1.246165086
-0.192858882,2.730485958,-2.517262616,-0.583987168,1.268418034
-0.443575429,2.721282073,-2.868544237,-0.506494549,1.265450974
-0.670555499,2.762699556,3.037282133,-0.425860337,1.241714496
-0.850062612,2.847068504,2.624641277,-0.343131731,1.149735645
-0.943524994,2.96211707,2.308641217,-0.314857397,1.014734427
-0.970228531,-3.199884106,2.066272239,-0.336150414,0.87379909
-0.970228531,-3.095573406,1.845378993,-0.383274304,0.772919059
-0.931656755,-3.008136496,1.650563422,-0.448200552,0.583027237
-0.867864971,-2.966719013,1.57693234,-0.536514212,0.513301333
-0.821875545,-2.971320955,1.566194474,-0.597949802,0.522202512
-0.839677903,-3.000466592,1.520175047,-0.622384411,0.553356639
-0.97912971,-3.041884075,1.45421387,-0.590619419,0.591928416
-1.114130928,-3.097107387,1.448077946,-0.533372619,0.596379005
-1.235780377,-3.156932641,1.514039124,-0.465304779,0.603796655
-1.403419252,-3.202952067,1.512505143,-0.403520123,0.648302551
-1.596278134,-3.238233627,1.438874061,-0.346971455,0.667588439
-1.771334658,-3.258175379,1.365242979,-0.349414916,0.700226096
-1.842544091,-3.27811713,1.43734008,-0.393397213,0.76846847
-1.780235837,2.971320955,1.596874091,-0.45169121,0.75956729
-1.622981671,2.940641338,1.681243039,-0.491833783,0.756600231
-1.42418867,2.911495701,1.730330427,-0.479616478,0.744731992
-1.20314272,2.885418026,1.834641127,-0.410850506,0.753633171
-0.992481479,2.865476275,1.943553769,-0.291120919,0.774402589
-0.771435529,2.82252481,2.113825646,-0.255167137,0.844128493
-0.504400154,2.764233537,2.417553859,-0.255167137,1.014734427
-0.232914189,2.725884015,2.721282073,-0.23806291,1.125999167
0,2.712078187,2.948311242,-0.209788576,1.142317995
0.22104595,2.721282073,-3.126253024,-0.20943951,1.151219175
0.402036593,2.753495671,-2.928369491,-0.220958683,1.134900346
0.467311907,2.76883548,-2.840932581,-0.227590934,1.139350936
0.397586004,2.764233537,-2.851670447,-0.22794,1.137867406
0.232914189,2.747359747,-2.931437452,-0.233175988,1.131933286
-0.016318829,2.730485958,-3.025010286,-0.23387412,1.125999167
-0.305607152,2.719748092,-3.202952067,-0.240855437,1.08742739
-0.606763714,2.730485958,2.896155892,-0.263544717,1.048855614
-0.885667329,2.753495671,2.774971403,-0.292517183,1.042921495
-1.127482697,2.791845193,2.744291786,-0.306828883,1.038470905
-1.335176878,2.834796657,2.776505384,-0.307527014,1.106713279
-1.505782812,2.868544237,2.790311212,-0.299149434,1.176439182
-1.6393005,2.89155395,2.782641308,-0.281696141,1.210560369
-1.707542874,2.905359778,2.732019939,-0.285535866,1.225395668
-1.685289926,2.897689873,2.667592742,-0.317300858,1.225395668
-1.522101641,2.851670447,2.615437392,-0.356745299,1.223912138
-1.258033325,2.797981116,2.644583029,-0.404916386,1.151219175
-0.962810882,2.764233537,2.750427709,-0.416784625,1.074075622
-0.700226096,2.745825767,2.837864619,-0.415039296,1.063690913
-0.458410728,2.741223824,2.914563663,-0.413992099,1.051822674
-0.183957703,2.750427709,3.061825827,-0.423067811,1.025119136
0.090495322,2.770369461,-3.043418056,-0.429700062,1.025119136
0.313024801,2.797981116,-2.882350064,-0.425511272,1.026602666
0.498466034,2.833262676,-2.721282073,-0.438077642,1.048855614
0.562257819,2.85780637,-2.633845163,-0.452040276,1.080009741
0.491048385,2.837864619,-2.678330608,-0.442964564,1.09336151
0.246265957,2.802583059,-2.862408313,-0.410152374,1.123032107
-0.096429441,2.794913155,3.066427769,-0.371406065,1.123032107
-0.415388362,2.844000543,2.719748092,-0.361981287,1.080009741
-0.691324917,2.94524328,2.360796567,-0.408407045,1.008800308
-0.909403807,-3.204486048,1.994175138,-0.491135652,0.87528262
-1.074075622,-3.064893789,1.714990618,-0.603534855,0.686874327
-1.166054473,-2.946777261,1.572330397,-0.73268922,0.591928416
-1.216494489,-2.859340351,1.501767277,-0.861843585,0.505883684
-1.235780377,-2.817922868,1.475689602,-0.947364718,0.464344847
-1.235780377,-2.828660734,1.474155621,-0.950855376,0.488081325
-1.171988593,-2.896155892,1.474155621,-0.86812677,0.517751923
-1.041437965,-2.986660764,1.517107086,-0.694291976,0.565224878
-0.87379909,-3.086369521,1.653631383,-0.538957673,0.752149641
-0.718028454,-3.189146239,1.810097433,-0.440172037,0.857480262
-0.54742252,2.983592802,2.073942143,-0.371755131,1.059240323
-0.396102474,2.883884045,2.317845102,-0.295658775,1.225395668
-0.357530697,2.791845193,2.376136376,-0.176278254,1.210560369
-0.400553063,2.686000512,2.38380628,-0.109257611,1.229846257
-0.556323699,2.578621851,2.412951917,-0.069464104,1.283253333
-0.76253435,2.477379113,2.468175228,-0.048171087,1.366331005
-0.98654736,2.420621821,2.563282042,-0.043633231,1.538420469
-1.127482697,2.409883955,2.710544206,-0.055850536,1.603695783
-1.169021533,2.414485897,2.836330638,-0.10681415,1.542871059
-1.131933286,2.431359687,2.883884045,-0.12705997,1.591827544
-1.016217957,2.465107266,2.906893758,-0.12705997,1.554739298
-0.851546142,2.512660673,2.948311242,-0.12705997,1.499848693
-0.694291976,2.569417966,2.971320955,-0.12705997,1.482046334
-0.540004871,2.620039335,3.040350095,-0.12705997,1.459793386
-0.405003653,2.647650991,-3.104777291,-0.122173048,1.458309857
-0.277420085,2.670660704,-2.986660764,-0.121474916,1.453859267
-0.189891823,2.715146149,-2.972854936,-0.121474916,1.453859267
-0.176540054,2.762699556,-3.034214171,-0.121474916,1.41528749
-0.268518905,2.790311212,-3.109379234,-0.121474916,1.394518072
-0.450993079,2.802583059,3.077165636,-0.133692221,1.357429826
-0.683907267,2.807185002,2.995864649,-0.157428699,1.345561587
-0.945008523,2.82252481,2.920699586,-0.178721715,1.344078057
-1.20017566,2.860874332,2.911495701,-0.206996049,1.335176878
-1.449408677,2.90996172,2.890019969,-0.224449342,1.335176878
-1.625948731,2.952913185,2.885418026,-0.241553568,1.333693348
-1.695674635,2.963651051,2.85780637,-0.279950812,1.330726288
-1.674905217,2.948311242,2.801049078,-0.306130751,1.332209818
-1.553255768,2.90996172,2.721282073,-0.303338224,1.326275699
-1.363363945,2.853204428,2.647650991,-0.303338224,1.262483914
-1.142317995,2.801049078,2.590893698,-0.2994985,1.145285055
-0.904953217,2.765767518,2.566350004,-0.299149434,1.041437965
-0.643851961,2.753495671,2.638447105,-0.309272343,1.026602666
-0.357530697,2.759631594,2.844000543,-0.363726616,1.283253333
-0.100880031,2.771903441,3.017340381,-0.412595835,1.689740515
0.118682389,2.784175288,-3.095573406,-0.475427688,1.74611465
0.258134196,2.799515097,-2.972854936,-0.512079603,1.74908171
0.277420085,2.796447135,-2.951379204,-0.495324442,1.74908171
0.143902397,2.76883548,-3.080233597,-0.455530935,1.74908171
-0.11274827,2.761165575,2.966719013,-0.427256601,1.74463112
-0.410937772,2.802583059,2.643049048,-0.386764962,1.6393005
-0.675006088,2.886952007,2.357728605,-0.383972435,1.499848693
-0.893084978,-3.276583149,2.106155742,-0.39618974,1.378199244
-1.068141502,-3.140058851,1.914408132,-0.436681379,1.256549795
-1.1972086,-3.000466592,1.768679949,-0.492182849,1.151219175
-1.269901564,-2.893087931,1.685844982,-0.561646953,1.078526211
-1.299572161,-2.830194715,1.635223613,-0.604582053,1.075559152
-1.302539221,-2.820990829,1.609145938,-0.604232987,1.075559152
-1.284736862,-2.879282103,1.63062167,-0.593411946,1.075559152
-1.20462625,-3.011204458,1.69965081,-0.551174978,1.075559152
-1.08891092,-3.167670507,1.823903261,-0.442266432,1.077042681
-0.945008523,2.954447166,2.023320774,-0.341386402,1.118581518
-0.738797872,2.807185002,2.33165093,-0.333706953,1.407869841
-0.477696616,2.713612168,2.713612168,-0.372453262,1.691224045
-0.189891823,2.686000512,3.046486018,-0.441568301,1.772818188
0.035604717,2.715146149,-3.038816114,-0.4845034,1.799521725
0.115715329,2.747359747,-3.01427242,-0.476474886,1.798038195
0.008901179,2.765767518,-3.095573406,-0.415737428,1.737213471
-0.231430659,2.767301499,3.075631655,-0.343131731,1.661553448
-0.55038958,2.756563633,2.971320955,-0.317649924,1.511716932
-0.887150859,2.761165575,2.922233567,-0.324282175,1.237263907
-1.195725071,2.782641308,2.995864649,-0.335103216,1.115614458
-1.449408677,2.797981116,-3.143126813,-0.337197611,1.30550628
-1.612596962,2.799515097,-3.037282133,-0.342433599,1.379682774
-1.666004037,2.794913155,-3.015806401,-0.35918876,1.375232184
-1.645234619,2.796447135,-3.025010286,-0.356047167,1.376715714
-1.520618111,2.78724325,-3.098641368,-0.319744319,1.376715714
-1.31440746,2.765767518,-3.193748182,-0.286932129,1.323308639
-1.071108562,2.755029652,3.009670477,-0.255516202,1.30550628
-0.827809664,2.753495671,2.902291816,-0.210835774,1.252099205
-0.585994296,2.755029652,2.810252963,-0.186401164,1.207593309
-0.320442451,2.750427709,2.844000543,-0.165457213,1.151219175
-0.063791784,2.741223824,2.985126783,-0.128456233,1.139350936
0.151320046,2.728951977,3.06796175,-0.109606677,1.444958088
0.299673033,2.709010226,-3.169204488,-0.109955743,1.993864137
0.32340951,2.704408283,-3.156932641,-0.125663706,1.952325301
0.267035376,2.702874302,3.072563693,-0.120427718,1.9671606
0.160221225,2.719748092,3.046486018,-0.097738438,1.96122648
0.011868239,2.739689843,3.01427242,-0.09250245,1.927105294
-0.172089464,2.753495671,2.916097644,-0.097389372,1.830675852
-0.361981287,2.770369461,2.908427739,-0.128805299,1.64226756
-0.54297193,2.790311212,2.920699586,-0.179419847,1.326275699
-0.720995514,2.811786944,2.913029682,-0.212581103,1.032536785
-0.910887337,2.831728696,2.914563663,-0.228289066,0.977646181
-1.111163868,2.851670447,2.859340351,-0.243298898,0.98803089
